player_name,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4
Tyrick James,2018.0,1.03,0.88,0.0,0.0,0.0,0.0,2019.0,7.91,6.72,0.0,0.0,0.0,0.0,2020.0,11.91,10.12,0.0,0.0,0.0,0.0,2021.0,16.76,14.25,0.0,0.0,0.0,0.0
Tyrick Tisdale,2017.0,0.0,0.0,0.0,0.0,0.38,0.27,2019.0,0.0,0.0,0.0,0.0,0.47,0.33,,,,,,,,,,,,,,
Tyrie Cleveland,2016.0,10.87,10.87,0.0,0.0,0.0,0.0,2017.0,20.38,20.38,0.0,0.0,0.17,0.17,2018.0,9.18,9.18,0.0,0.0,0.0,0.0,2019.0,6.0,6.0,0.0,0.0,0.0,0.0
Tyriek Hopkins,2017.0,0.0,0.0,0.0,0.0,0.12,0.12,,,,,,,,,,,,,,,,,,,,,
Tyrin Smith,2021.0,19.22,13.45,0.0,0.0,0.0,0.0,2022.0,43.22,30.25,1.07,0.75,0.9,0.63,2023.0,7.5,5.25,0.0,0.0,0.0,0.0,2024.0,0.56,0.53,0.0,0.0,0.0,0.0
Tyrion Davis-Price,2019.0,0.61,0.61,0.0,0.0,15.25,15.25,2020.0,0.75,0.75,0.0,0.0,34.99,34.99,2021.0,0.97,0.97,0.0,0.0,67.04,67.04,,,,,,,
Tyriq Starks,2023.0,0.0,0.0,0.68,0.58,-0.22,-0.19,2024.0,0.0,0.0,32.42,27.56,1.39,1.18,,,,,,,,,,,,,,
Tyriq Thompson,2019.0,0.0,0.0,0.0,0.0,0.6,0.6,,,,,,,,,,,,,,,,,,,,,
Tyrod Taylor,2007.0,0.0,0.0,31.52,29.94,0.0,0.0,2008.0,0.0,0.0,45.33,43.06,0.0,0.0,2009.0,0.0,0.0,94.76,90.02,0.0,0.0,2010.0,0.0,0.0,98.12,93.21,0.0,0.0
Tyron Arnett,2017.0,7.94,5.56,0.0,0.0,0.0,0.0,2018.0,0.42,0.29,0.0,0.0,0.0,0.0,2019.0,0.82,0.57,0.0,0.0,0.0,0.0,,,,,,,
Tyron Carrier,2010.0,0.0,0.0,0.61,0.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Tyron Johnson,2017.0,6.95,6.6,0.0,0.0,0.3,0.28,2018.0,21.11,20.05,0.0,0.0,1.69,1.61,,,,,,,,,,,,,,
Tyron Staples,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Tyrone Broden,2020.0,6.81,4.77,0.0,0.0,0.0,0.0,2021.0,32.39,22.67,0.0,0.0,0.0,0.0,2022.0,22.29,15.6,0.0,0.0,0.0,0.0,2023.0,9.24,9.24,0.0,0.0,0.27,0.27
Tyrone Clark,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Tyrone Howell,2021.0,1.89,1.8,0.0,0.0,0.0,0.0,2022.0,36.04,27.39,0.0,0.0,0.0,0.0,2023.0,37.39,28.42,0.0,0.0,0.0,0.0,,,,,,,
Tyrone Nelson,2016.0,0.59,0.41,0.0,0.0,0.67,0.47,,,,,,,,,,,,,,,,,,,,,
Tyrone Owens,2016.0,1.94,1.47,0.0,0.0,19.35,14.71,2017.0,0.67,0.51,0.0,0.0,23.14,17.59,2018.0,3.65,2.77,0.0,0.0,36.34,27.62,,,,,,,
Tyrone Perkins,2017.0,0.2,0.19,0.0,0.0,0.46,0.44,,,,,,,,,,,,,,,,,,,,,
Tyrone Scott,2018.0,0.15,0.1,0.0,0.0,0.0,0.0,2019.0,22.36,15.65,0.0,0.0,0.29,0.2,2020.0,1.44,1.01,0.0,0.0,0.0,0.0,,,,,,,
Tyrone Smith,2016.0,5.96,5.66,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Tyrone Swoopes,2013.0,0.0,0.0,0.47,0.45,0.0,0.0,2014.0,0.0,0.0,92.77,88.13,0.0,0.0,2015.0,0.0,0.0,37.56,35.68,0.0,0.0,2016.0,0.0,0.0,1.09,1.04,15.98,15.18
Tyrone Tracy Jr.,2018.0,0.37,0.37,0.0,0.0,-0.03,-0.03,2019.0,19.27,19.27,0.0,0.0,4.03,4.03,2020.0,10.43,10.43,0.0,0.0,0.8,0.8,2021.0,6.27,6.27,0.0,0.0,3.73,3.73
Tyrone Wheatley,2016.0,3.13,3.13,0.0,0.0,0.0,0.0,2017.0,0.58,0.58,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Tyrone Williams,2016.0,8.59,6.53,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Tyrrell Pigrome,2016.0,0.0,0.0,13.62,13.62,12.59,12.59,2017.0,0.0,0.0,11.18,11.18,4.28,4.28,2018.0,0.0,0.0,24.88,24.88,4.88,4.88,2019.0,0.0,0.0,26.59,26.59,8.11,8.11
Tyseer Denmark,2024.0,2.05,2.05,0.0,0.0,-0.06,-0.06,,,,,,,,,,,,,,,,,,,,,
Tyshawn Brown,2016.0,2.27,1.59,0.0,0.0,0.0,0.0,2017.0,0.12,0.08,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Tyshawn Russell,2023.0,3.59,3.59,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Tyshon Dye,2016.0,0.11,0.1,0.0,0.0,3.8,3.61,2017.0,0.73,0.62,0.0,0.0,8.37,7.11,,,,,,,,,,,,,,
Tyson Davis,2022.0,4.21,2.95,0.0,0.0,0.0,0.0,2023.0,23.35,16.34,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Tyson Dunham,2002.0,0.0,0.0,0.02,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Tyson Dyer,2019.0,0.0,0.0,0.0,0.0,0.04,0.03,,,,,,,,,,,,,,,,,,,,,
Tyson Hinshaw,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Tyson Lee,2008.0,0.0,0.0,71.3,71.3,0.0,0.0,2009.0,0.0,0.0,63.91,63.91,0.0,0.0,,,,,,,,,,,,,,
Tyson Mobley,2020.0,0.16,0.12,0.0,0.0,0.48,0.36,2021.0,4.22,3.21,0.0,0.0,1.92,1.46,2022.0,16.92,12.86,0.0,0.0,0.02,0.02,2023.0,1.53,1.16,0.0,0.0,0.0,0.0
Tyson Morris,2018.0,3.59,3.59,0.0,0.0,0.0,0.0,2019.0,6.92,6.92,0.0,0.0,0.0,0.0,2020.0,3.89,3.89,0.0,0.0,0.0,0.0,2021.0,10.6,10.6,0.0,0.0,0.0,0.0
Tyson Riley,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyson Thompson,2024.0,0.19,0.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Tyson Turner,2024.0,0.05,0.05,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Tywun Walters,2017.0,0.0,0.0,0.0,0.0,0.26,0.2,2018.0,0.0,0.0,0.0,0.0,0.88,0.67,,,,,,,,,,,,,,
Ui Ale,2023.0,0.0,0.0,3.27,3.11,1.09,1.04,2024.0,0.0,0.0,8.61,8.18,-0.09,-0.09,,,,,,,,,,,,,,
Ula Tolutau,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Ului Lapuaho,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Ulysses Bentley IV,2019.0,0.37,0.31,0.0,0.0,0.77,0.65,2020.0,4.91,4.17,0.0,0.0,48.78,41.46,2021.0,2.51,2.13,0.0,0.0,25.66,21.81,2022.0,0.06,0.06,0.0,0.0,7.15,7.15
Ulysses Williams,2017.0,0.23,0.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Umari Hatcher,2022.0,3.33,3.16,0.0,0.0,0.0,0.0,2023.0,19.66,18.68,0.0,0.0,0.0,0.0,2024.0,7.25,6.89,0.0,0.0,0.0,0.0,,,,,,,
Uriah LeMay,2016.0,1.97,1.38,0.0,0.0,0.0,0.0,2017.0,2.16,1.51,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Uriah West,2022.0,0.12,0.08,0.0,0.0,12.11,8.48,,,,,,,,,,,,,,,,,,,,,
V'Angelo Bentley,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
V'Lique Carter,2018.0,0.23,0.22,0.0,0.0,6.5,6.18,2019.0,8.57,8.14,0.0,0.0,7.84,7.45,,,,,,,,,,,,,,
V.J. Banks,2018.0,0.15,0.11,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
V.J. Floyd,2010.0,0.0,0.0,2.1,1.47,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vad Lee,2012.0,0.0,0.0,33.06,31.41,0.0,0.0,2013.0,0.0,0.0,91.88,87.29,0.0,0.0,,,,,,,,,,,,,,
Van Chew,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Van Edwards Jr.,2016.0,3.32,2.32,0.0,0.0,27.05,18.93,2017.0,0.56,0.39,0.0,0.0,18.73,13.11,2018.0,5.32,3.72,0.0,0.0,53.68,37.58,,,,,,,
Van Jefferson,2016.0,12.74,12.74,0.0,0.0,1.12,1.12,2017.0,7.57,7.57,0.0,0.0,0.0,0.0,2018.0,19.77,19.77,-0.05,-0.05,0.0,0.0,2019.0,17.49,17.49,0.0,0.0,0.21,0.21
Van Johnson,2004.0,0.0,0.0,0.2,0.14,0.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Vance Smith,2000.0,0.0,0.0,0.21,0.2,0.0,0.0,2001.0,0.0,0.0,-0.02,-0.02,0.0,0.0,,,,,,,,,,,,,,
Vandrevius Jacobs,2023.0,2.85,2.71,0.0,0.0,0.0,0.0,2024.0,3.12,3.12,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Vanel Dossous,2016.0,1.46,1.02,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vann Schield,2023.0,1.07,0.81,0.0,0.0,32.59,24.77,,,,,,,,,,,,,,,,,,,,,
Var'keyes Gumms,2022.0,13.6,9.52,0.0,0.0,0.0,0.0,2023.0,0.58,0.58,0.0,0.0,0.0,0.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Vaughn Blue,2023.0,2.01,1.41,0.0,0.0,1.41,0.99,2024.0,1.07,0.75,0.0,0.0,5.23,3.66,,,,,,,,,,,,,,
Vaughn Charlton,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,26.22,18.35,0.0,0.0,2009.0,0.0,0.0,74.96,52.47,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Vaughn Pemberton,2022.0,0.53,0.37,0.0,0.0,3.56,2.49,2023.0,6.5,4.55,0.0,0.0,6.71,4.7,2024.0,3.22,2.25,0.0,0.0,21.18,14.83,,,,,,,
Vavae Malepeai,2017.0,0.06,0.06,0.0,0.0,5.01,4.76,2018.0,1.48,1.41,0.0,0.0,39.06,37.11,2019.0,2.23,2.12,0.0,0.0,33.03,31.38,2020.0,1.67,1.59,0.0,0.0,39.13,37.17
Velton Gardner,2019.0,0.43,0.41,0.0,0.0,13.93,13.23,2020.0,0.65,0.62,0.0,0.0,28.33,26.91,2021.0,0.05,0.05,0.0,0.0,1.65,1.57,2022.0,0.27,0.23,0.0,0.0,10.99,9.34
Velus Jones Jr.,2017.0,0.55,0.52,0.0,0.0,0.29,0.28,2018.0,7.24,6.88,0.0,0.0,3.34,3.17,2019.0,0.4,0.38,0.0,0.0,0.0,0.0,2020.0,17.55,17.55,0.0,0.0,0.57,0.57
Ventell Bryant,2016.0,22.55,19.17,0.0,0.0,0.0,0.0,2017.0,4.28,3.64,0.0,0.0,0.0,0.0,2018.0,17.96,15.27,0.0,0.0,0.29,0.25,,,,,,,
Vernell Brown,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vernon Adams,2015.0,0.0,0.0,78.75,74.81,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vernon Jackson,2018.0,0.0,0.0,0.0,0.0,0.86,0.86,,,,,,,,,,,,,,,,,,,,,
Vic Anderson,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vic Enwere,2015.0,0.0,0.0,0.11,0.1,0.0,0.0,2016.0,0.12,0.11,0.0,0.0,15.32,14.55,2017.0,0.6,0.57,0.0,0.0,27.21,25.85,,,,,,,
Vic Hall,2007.0,0.0,0.0,0.69,0.66,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,7.28,6.92,0.0,0.0,,,,,,,
Vic Penn,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vic Wharton,2016.0,4.75,4.51,0.0,0.0,0.0,0.0,2017.0,27.17,25.81,2.87,2.73,-0.17,-0.16,2018.0,13.51,12.83,0.0,0.0,0.37,0.35,,,,,,,
Victor Bolden,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,20.68,19.65,0.0,0.0,11.3,10.74,,,,,,,,,,,,,,
Victor Dawson,2024.0,0.0,0.0,0.0,0.0,1.43,1.36,,,,,,,,,,,,,,,,,,,,,
Victor Falcon,2016.0,-0.13,-0.09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Victor Gabalis,2021.0,0.0,0.0,6.82,6.48,-0.73,-0.69,,,,,,,,,,,,,,,,,,,,,
Victor Gonzalez,2016.0,1.7,1.29,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Victor James,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Victor Konopka,2021.0,1.16,1.16,0.0,0.0,0.0,0.0,2022.0,0.46,0.46,0.0,0.0,0.0,0.0,2024.0,0.22,0.22,0.0,0.0,0.0,0.0,,,,,,,
Victor Rosa,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Victor Santiago,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Victor Snow,2022.0,0.02,0.02,0.0,0.0,0.0,0.0,2023.0,0.27,0.19,0.0,0.0,0.94,0.66,2024.0,29.23,20.46,0.0,0.0,5.55,3.88,,,,,,,
Victor Tucker,2018.0,26.44,18.51,0.0,0.0,0.0,0.0,2019.0,31.12,21.78,0.0,0.0,2.26,1.58,2020.0,24.96,17.47,0.0,0.0,4.63,3.24,2021.0,14.2,9.94,0.0,0.0,0.8,0.56
Victor Venn,2023.0,1.74,1.22,0.0,0.0,0.3,0.21,,,,,,,,,,,,,,,,,,,,,
Vince Brewer,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vince Brown II,2023.0,0.44,0.33,0.0,0.0,0.0,0.0,2024.0,13.86,10.53,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Vince Copeland,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vince Young,2003.0,0.0,0.0,35.14,33.38,0.0,0.0,2004.0,0.0,0.0,96.62,91.79,0.0,0.0,2005.0,0.0,0.0,99.24,94.28,0.0,0.0,,,,,,,
Vincent Amendola,2019.0,0.0,0.0,0.65,0.62,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vincent Davis,2019.0,0.41,0.39,0.0,0.0,32.86,31.22,2020.0,6.27,5.96,0.0,0.0,38.92,36.97,2021.0,1.32,1.25,0.0,0.0,21.63,20.55,2022.0,1.83,1.74,0.0,0.0,7.43,7.06
Vincent Marshall,2006.0,0.0,0.0,0.23,0.16,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vincent Smith,2011.0,0.0,0.0,2.63,2.63,0.0,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Vincent Terrell II,2022.0,21.86,18.58,0.0,0.0,8.66,7.36,,,,,,,,,,,,,,,,,,,,,
Vincent Testaverde,2014.0,0.0,0.0,1.38,1.31,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vincenzo D'Amato,2013.0,0.0,0.0,2.4,2.28,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vinnie Burns,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Vinny Anthony,2022.0,0.0,0.0,0.0,0.0,0.3,0.3,2023.0,1.73,1.73,0.0,0.0,0.43,0.43,2024.0,28.52,28.52,0.0,0.0,0.11,0.11,,,,,,,
Vinny Emanuele,2016.0,0.11,0.08,0.0,0.0,0.68,0.48,,,,,,,,,,,,,,,,,,,,,
Vinny Perretta,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Vinny Sutherland,2000.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Viron Ellison Jr.,2024.0,3.75,3.19,0.0,0.0,14.28,12.14,,,,,,,,,,,,,,,,,,,,,
Vontae Shenault,2020.0,7.98,7.58,0.0,0.0,0.0,0.0,2021.0,1.9,1.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Wade Freebeck,2014.0,0.0,0.0,12.59,12.59,0.0,0.0,2015.0,0.0,0.0,0.63,0.63,0.0,0.0,2016.0,0.0,0.0,1.55,1.55,0.21,0.21,,,,,,,
Wade Lees,2016.0,0.0,0.0,0.11,0.11,0.0,0.0,2018.0,0.0,0.0,0.44,0.44,0.0,0.0,,,,,,,,,,,,,,
Wade Penn,2024.0,0.0,0.0,0.0,0.0,0.43,0.43,,,,,,,,,,,,,,,,,,,,,
Wali Lundy,2002.0,0.0,0.0,2.15,2.04,0.0,0.0,2003.0,0.0,0.0,2.44,2.32,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Walker Eget,2021.0,0.0,0.0,0.15,0.11,-0.52,-0.4,2022.0,0.0,0.0,0.0,0.0,0.04,0.03,2024.0,0.0,0.0,50.9,38.68,4.32,3.28,,,,,,,
Walker Howard,2022.0,0.0,0.0,0.09,0.09,0.64,0.64,2023.0,0.0,0.0,0.75,0.75,0.0,0.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Walker Lyons,2024.0,0.47,0.47,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Walker Merrill,2021.0,0.78,0.78,0.0,0.0,0.0,0.0,2022.0,5.32,5.32,0.0,0.0,0.0,0.0,2024.0,1.34,1.27,0.0,0.0,0.0,0.0,,,,,,,
Walker White,2024.0,0.0,0.0,0.28,0.28,0.45,0.45,,,,,,,,,,,,,,,,,,,,,
Walker Wood,2019.0,0.0,0.0,0.51,0.51,0.3,0.3,,,,,,,,,,,,,,,,,,,,,
Wallace Gonzalez,2016.0,0.2,0.19,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Walter Church,2000.0,0.0,0.0,94.15,65.9,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Walter Cross,2001.0,0.0,0.0,3.22,3.22,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Walter Dawn,2016.0,5.13,3.59,0.0,0.0,6.33,4.43,2017.0,3.4,2.38,0.0,0.0,9.13,6.39,2018.0,1.29,0.9,0.0,0.0,0.34,0.24,2019.0,1.7,1.19,0.0,0.0,0.0,0.0
Walter Fletcher,2019.0,9.4,6.58,0.0,0.0,22.93,16.05,,,,,,,,,,,,,,,,,,,,,
Walter Taylor,2023.0,0.0,0.0,0.82,0.82,9.51,9.51,,,,,,,,,,,,,,,,,,,,,
Walter Washington,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Wan'Dale Robinson,2019.0,17.21,17.21,0.0,0.0,12.48,12.48,2020.0,25.15,25.15,0.0,0.0,10.78,10.78,2021.0,37.32,37.32,0.0,0.0,2.14,2.14,,,,,,,
Warren Ball,2016.0,0.21,0.15,0.0,0.0,9.55,6.68,2017.0,2.39,1.67,0.0,0.0,25.5,17.85,,,,,,,,,,,,,,
Warren Bryan,2020.0,0.0,0.0,3.78,2.87,6.29,4.78,2021.0,0.0,0.0,8.58,6.52,0.5,0.38,,,,,,,,,,,,,,
Warren Craft,2016.0,3.86,3.67,0.0,0.0,0.0,0.0,2017.0,0.85,0.81,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Warren Jackson,2017.0,6.93,5.27,0.0,0.0,0.0,0.0,2018.0,13.23,10.05,0.0,0.0,0.0,0.0,2019.0,34.32,26.08,0.0,0.0,0.0,0.0,,,,,,,
Warren Long,2016.0,0.0,0.0,0.0,0.0,0.23,0.23,,,,,,,,,,,,,,,,,,,,,
Warren Redix,2016.0,9.05,6.34,0.0,0.0,-0.02,-0.01,2017.0,11.06,7.74,0.0,0.0,0.26,0.18,2018.0,10.01,7.01,0.0,0.0,0.0,0.0,,,,,,,
Warren Suess,2005.0,0.0,0.0,1.61,1.13,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Warren Thompson,2019.0,1.31,1.24,0.0,0.0,0.0,0.0,2020.0,7.94,7.54,0.0,0.0,0.0,0.0,2021.0,10.01,10.01,0.49,0.49,0.0,0.0,2022.0,6.77,6.77,0.0,0.0,0.0,0.0
Warren Wand,2016.0,11.57,8.79,0.0,0.0,43.06,32.73,2017.0,3.08,2.34,0.0,0.0,37.15,28.23,2018.0,4.7,3.57,0.0,0.0,27.49,20.89,,,,,,,
Waydale Jones,2019.0,0.55,0.52,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Waye Terry,2003.0,0.0,0.0,19.78,18.79,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Wayne Dennis Jr.,2020.0,0.73,0.73,0.0,0.0,0.0,0.0,2021.0,0.38,0.38,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Wayne Gallman,2016.0,1.52,1.44,0.0,0.0,50.51,47.98,,,,,,,,,,,,,,,,,,,,,
Wayne Harris,2024.0,0.51,0.36,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Wayne Knight,2022.0,1.08,0.82,0.0,0.0,-0.19,-0.14,2023.0,0.15,0.11,0.0,0.0,0.66,0.5,2024.0,6.01,4.57,0.0,0.0,14.02,10.66,,,,,,,
Wayne Madkin,2000.0,0.0,0.0,89.49,89.49,0.0,0.0,2001.0,0.0,0.0,40.64,40.64,0.0,0.0,,,,,,,,,,,,,,
Wayne Taulapapa,2019.0,0.31,0.29,0.0,0.0,35.36,33.59,2020.0,1.25,1.19,0.0,0.0,27.76,26.37,2021.0,2.27,2.16,0.0,0.0,15.71,14.92,2022.0,3.9,3.7,0.0,0.0,40.03,38.03
Wayne Times,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.0,1.21,0.92,0.0,0.0,,,,,,,,,,,,,,
Wayne Toussant,2018.0,0.82,0.57,0.0,0.0,0.0,0.0,2019.0,0.37,0.26,0.0,0.0,0.41,0.29,2020.0,9.06,6.34,0.0,0.0,0.45,0.32,,,,,,,
Wayne Younger,2007.0,0.0,0.0,69.69,52.96,0.0,0.0,2008.0,0.0,0.0,7.69,5.84,0.0,0.0,2009.0,0.0,0.0,4.94,3.75,0.0,0.0,2010.0,0.0,0.0,1.39,1.06,0.0,0.0
Wayshawn Parker,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Werlean Pollock,2018.0,0.0,0.0,0.0,0.0,-0.05,-0.03,,,,,,,,,,,,,,,,,,,,,
Wes Bautovich,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Wes Brown,2016.0,2.93,2.93,0.0,0.0,0.48,0.48,,,,,,,,,,,,,,,,,,,,,
Wes Counts,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0,83.87,63.74,0.0,0.0,,,,,,,,,,,,,,
Wes Dodson,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Wes Lunt,2012.0,0.0,0.0,21.67,20.59,0.0,0.0,2014.0,0.0,0.0,55.15,55.15,0.0,0.0,2015.0,0.0,0.0,91.01,91.01,0.0,0.0,2016.0,0.0,0.0,63.61,63.61,-1.93,-1.93
Wes Neiman,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Wesley Beardain,2007.0,0.0,0.0,0.15,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Wesley Campbell VI,2024.0,1.21,0.92,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Wesley Carroll,2007.0,0.0,0.0,70.98,70.98,0.0,0.0,2008.0,0.0,0.0,28.38,28.38,0.0,0.0,2010.0,0.0,0.0,98.61,74.94,0.0,0.0,2011.0,0.0,0.0,89.15,67.75,0.0,0.0
Wesley Erwin,2022.0,0.0,0.0,0.0,0.0,0.06,0.05,,,,,,,,,,,,,,,,,,,,,
Wesley Fields,2016.0,16.28,12.37,0.0,0.0,15.37,11.68,2017.0,8.94,6.79,0.0,0.0,28.36,21.55,2018.0,16.54,12.57,0.0,0.0,27.99,21.27,,,,,,,
Wesley French,2020.0,0.0,0.0,0.0,0.0,-1.53,-1.07,,,,,,,,,,,,,,,,,,,,,
Wesley Grimes,2022.0,1.57,1.49,0.0,0.0,0.0,0.0,2023.0,21.44,20.37,0.0,0.0,0.0,0.0,2024.0,7.66,7.28,0.0,0.0,0.0,0.0,,,,,,,
Wesley Hill,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Wesley Kennedy III,2017.0,0.19,0.14,0.0,0.0,2.02,1.54,2018.0,8.86,6.73,0.0,0.0,11.42,8.68,2019.0,4.75,3.61,0.0,0.0,31.5,23.94,2020.0,6.01,4.57,0.0,0.0,16.78,12.75
Wesley Kommer,2020.0,0.0,0.0,0.0,0.0,0.32,0.24,2021.0,0.24,0.18,0.0,0.0,0.35,0.27,2022.0,0.25,0.19,0.0,0.0,1.02,0.78,,,,,,,
Wesley Phillips,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Wesley Tate,2012.0,0.0,0.0,3.0,3.0,0.0,0.0,2013.0,0.0,0.0,0.35,0.35,0.0,0.0,,,,,,,,,,,,,,
